domain,intent,utterance
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","què fets històrics van passar en aquesta data a la història"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","què fets històrics van passar en aquesta data en la història"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","què fets històrics van passar en esta data"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","què fets històrics van passar en esta data a la història"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","què fets històrics van passar en esta data en la història"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","què fets històrics van passar este dia"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","què fets històrics van passar este dia a la història"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","què fets històrics van passar este dia en la història"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","què fets històrics van passar hui"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","què fets històrics van passar hui a la història"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","què fets històrics van passar hui en la història"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","què fets històrics van succeir amb data {date}"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","què fets històrics van succeir amb data {date} a la història"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","què fets històrics van succeir amb data {date} en la història"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","què fets històrics van succeir el {date}"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","què fets històrics van succeir el {date} a la història"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","què fets històrics van succeir el {date} en la història"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","què fets històrics van succeir en data {date}"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","què fets històrics van succeir en data {date} a la història"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","què fets històrics van succeir en data {date} en la història"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","què fets històrics van succeir en {date}"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","què fets històrics van succeir en {date} a la història"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","què fets històrics van succeir en {date} en la història"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","tal dia com avui"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","tal dia com avui a la història"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","tal dia com avui en la història"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","tal dia com hui"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","tal dia com hui a la història"
ovos-skill-days-in-history.openvoiceos,"today_in_history.intent","tal dia com hui en la història"
ovos-skill-days-in-history.openvoiceos,"deaths_in_history.intent","qui morir tal dia com avui"
ovos-skill-days-in-history.openvoiceos,"deaths_in_history.intent","qui morir tal dia com avui a la història"
ovos-skill-days-in-history.openvoiceos,"deaths_in_history.intent","qui morir tal dia com avui en la història"
ovos-skill-days-in-history.openvoiceos,"deaths_in_history.intent","qui morir tal dia com hui"
ovos-skill-days-in-history.openvoiceos,"deaths_in_history.intent","qui morir tal dia com hui a la història"
ovos-skill-days-in-history.openvoiceos,"deaths_in_history.intent","qui morir tal dia com hui en la història"
ovos-skill-days-in-history.openvoiceos,"deaths_in_history.intent","qui morí tal dia com avui"
ovos-skill-days-in-history.openvoiceos,"deaths_in_history.intent","qui morí tal dia com avui a la història"
ovos-skill-days-in-history.openvoiceos,"deaths_in_history.intent","qui morí tal dia com avui en la història"
ovos-skill-days-in-history.openvoiceos,"deaths_in_history.intent","qui morí tal dia com hui"
ovos-skill-days-in-history.openvoiceos,"deaths_in_history.intent","qui morí tal dia com hui a la història"
ovos-skill-days-in-history.openvoiceos,"deaths_in_history.intent","qui morí tal dia com hui en la història"
ovos-skill-days-in-history.openvoiceos,"deaths_in_history.intent","qui va morir tal dia com avui"
ovos-skill-days-in-history.openvoiceos,"deaths_in_history.intent","qui va morir tal dia com avui a la història"
ovos-skill-days-in-history.openvoiceos,"deaths_in_history.intent","qui va morir tal dia com avui en la història"
ovos-skill-days-in-history.openvoiceos,"deaths_in_history.intent","qui va morir tal dia com hui"
ovos-skill-days-in-history.openvoiceos,"deaths_in_history.intent","qui va morir tal dia com hui a la història"
ovos-skill-days-in-history.openvoiceos,"deaths_in_history.intent","qui va morir tal dia com hui en la història"
ovos-skill-days-in-history.openvoiceos,"births_in_history.intent","qui nasqué tal dia com avui"
ovos-skill-days-in-history.openvoiceos,"births_in_history.intent","qui nasqué tal dia com avui a la història"
ovos-skill-days-in-history.openvoiceos,"births_in_history.intent","qui nasqué tal dia com avui en la història"
ovos-skill-days-in-history.openvoiceos,"births_in_history.intent","qui nasqué tal dia com hui"
ovos-skill-days-in-history.openvoiceos,"births_in_history.intent","qui nasqué tal dia com hui a la història"
ovos-skill-days-in-history.openvoiceos,"births_in_history.intent","qui nasqué tal dia com hui en la història"
ovos-skill-days-in-history.openvoiceos,"births_in_history.intent","qui va néixer tal dia com avui"
ovos-skill-days-in-history.openvoiceos,"births_in_history.intent","qui va néixer tal dia com avui a la història"
ovos-skill-days-in-history.openvoiceos,"births_in_history.intent","qui va néixer tal dia com avui en la història"
ovos-skill-days-in-history.openvoiceos,"births_in_history.intent","qui va néixer tal dia com hui"
ovos-skill-days-in-history.openvoiceos,"births_in_history.intent","qui va néixer tal dia com hui a la història"
ovos-skill-days-in-history.openvoiceos,"births_in_history.intent","qui va néixer tal dia com hui en la història"
ovos-skill-ddg.openvoiceos,"education.intent","on estudià {query}"
ovos-skill-ddg.openvoiceos,"education.intent","on va estudiar {query}"
ovos-skill-ddg.openvoiceos,"education.intent","on estudià {query}"
ovos-skill-ddg.openvoiceos,"education.intent","on estudià {query}?"
ovos-skill-ddg.openvoiceos,"education.intent","on va estudiar {query}"
ovos-skill-ddg.openvoiceos,"education.intent","on va estudiar {query}?"
ovos-skill-ddg.openvoiceos,"alma_mater.intent","quina és l'alma mater de {query}"
ovos-skill-ddg.openvoiceos,"resting_place.intent","on està enterrat {query}"
ovos-skill-ddg.openvoiceos,"resting_place.intent","on és enterrat {query}"
ovos-skill-ddg.openvoiceos,"resting_place.intent","on està la tomba de {query}"
ovos-skill-ddg.openvoiceos,"resting_place.intent","on és la tomba de {query}"
ovos-skill-ddg.openvoiceos,"born.intent","quan nasqué {query}"
ovos-skill-ddg.openvoiceos,"born.intent","quan va néixer {query}"
ovos-skill-ddg.openvoiceos,"born.intent","quan és {query} aniversari"
ovos-skill-ddg.openvoiceos,"born.intent","quan és {query} dia de naixement"
ovos-skill-ddg.openvoiceos,"born.intent","quan és {query} naixement"
ovos-skill-ddg.openvoiceos,"born.intent","{query} data de naixement"
ovos-skill-ddg.openvoiceos,"born.intent","{query} dia de naixement"
ovos-skill-ddg.openvoiceos,"died.intent","quan morí {query}"
ovos-skill-ddg.openvoiceos,"died.intent","quan va morir {query}"
ovos-skill-ddg.openvoiceos,"died.intent","quan fou la mort de {query}"
ovos-skill-ddg.openvoiceos,"died.intent","quan va ser la mort de {query}"
ovos-skill-ddg.openvoiceos,"died.intent","{query} data de la mort"
ovos-skill-ddg.openvoiceos,"died.intent","{query} dia de la mort"
ovos-skill-ddg.openvoiceos,"thesis.intent","quin és el tema de la tesi de {query}"
ovos-skill-ddg.openvoiceos,"search_duck.intent","busca a ddg {query}"
ovos-skill-ddg.openvoiceos,"search_duck.intent","busca a de de ge {query}"
ovos-skill-ddg.openvoiceos,"search_duck.intent","busca a duck duck go {query}"
ovos-skill-ddg.openvoiceos,"search_duck.intent","busca a l'ànec {query}"
ovos-skill-ddg.openvoiceos,"search_duck.intent","busca al ddg {query}"
ovos-skill-ddg.openvoiceos,"search_duck.intent","busca al de de ge {query}"
ovos-skill-ddg.openvoiceos,"search_duck.intent","busca al duck duck go {query}"
ovos-skill-ddg.openvoiceos,"search_duck.intent","busca al l'ànec {query}"
ovos-skill-ddg.openvoiceos,"search_duck.intent","cerca a ddg {query}"
ovos-skill-ddg.openvoiceos,"search_duck.intent","cerca a de de ge {query}"
ovos-skill-ddg.openvoiceos,"search_duck.intent","cerca a duck duck go {query}"
ovos-skill-ddg.openvoiceos,"search_duck.intent","cerca a l'ànec {query}"
ovos-skill-ddg.openvoiceos,"search_duck.intent","cerca al ddg {query}"
ovos-skill-ddg.openvoiceos,"search_duck.intent","cerca al de de ge {query}"
ovos-skill-ddg.openvoiceos,"search_duck.intent","cerca al duck duck go {query}"
ovos-skill-ddg.openvoiceos,"search_duck.intent","cerca al l'ànec {query}"
ovos-skill-ddg.openvoiceos,"search_duck.intent","consulta a ddg {query}"
ovos-skill-ddg.openvoiceos,"search_duck.intent","consulta a de de ge {query}"
ovos-skill-ddg.openvoiceos,"search_duck.intent","consulta a duck duck go {query}"
ovos-skill-ddg.openvoiceos,"search_duck.intent","consulta a l'ànec {query}"
ovos-skill-ddg.openvoiceos,"search_duck.intent","consulta al ddg {query}"
ovos-skill-ddg.openvoiceos,"search_duck.intent","consulta al de de ge {query}"
ovos-skill-ddg.openvoiceos,"search_duck.intent","consulta al duck duck go {query}"
ovos-skill-ddg.openvoiceos,"search_duck.intent","consulta al l'ànec {query}"
ovos-skill-ddg.openvoiceos,"search_duck.intent","demana a ddg {query}"
ovos-skill-ddg.openvoiceos,"search_duck.intent","demana a de de ge {query}"
ovos-skill-ddg.openvoiceos,"search_duck.intent","demana a duck duck go {query}"
ovos-skill-ddg.openvoiceos,"search_duck.intent","demana a l'ànec {query}"
ovos-skill-ddg.openvoiceos,"search_duck.intent","demana al ddg {query}"
ovos-skill-ddg.openvoiceos,"search_duck.intent","demana al de de ge {query}"
ovos-skill-ddg.openvoiceos,"search_duck.intent","demana al duck duck go {query}"
ovos-skill-ddg.openvoiceos,"search_duck.intent","demana al l'ànec {query}"
ovos-skill-ddg.openvoiceos,"search_duck.intent","busca a ddg {query}"
ovos-skill-ddg.openvoiceos,"search_duck.intent","busca a de de ge {query}"
ovos-skill-ddg.openvoiceos,"search_duck.intent","busca a duck duck go {query}"
ovos-skill-ddg.openvoiceos,"search_duck.intent","busca a l'ànec {query}"
ovos-skill-ddg.openvoiceos,"search_duck.intent","cerca a ddg {query}"
ovos-skill-ddg.openvoiceos,"search_duck.intent","cerca a de de ge {query}"
ovos-skill-ddg.openvoiceos,"search_duck.intent","cerca a duck duck go {query}"
ovos-skill-ddg.openvoiceos,"search_duck.intent","cerca a l'ànec {query}"
ovos-skill-ddg.openvoiceos,"search_duck.intent","consulta a ddg {query}"
ovos-skill-ddg.openvoiceos,"search_duck.intent","consulta a de de ge {query}"
ovos-skill-ddg.openvoiceos,"search_duck.intent","consulta a duck duck go {query}"
ovos-skill-ddg.openvoiceos,"search_duck.intent","consulta a l'ànec {query}"
ovos-skill-ddg.openvoiceos,"search_duck.intent","demana a ddg {query}"
ovos-skill-ddg.openvoiceos,"search_duck.intent","demana a de de ge {query}"
ovos-skill-ddg.openvoiceos,"search_duck.intent","demana a duck duck go {query}"
ovos-skill-ddg.openvoiceos,"search_duck.intent","demana a l'ànec {query}"
ovos-skill-ddg.openvoiceos,"search_duck.intent","busca {query} a ddg"
ovos-skill-ddg.openvoiceos,"search_duck.intent","busca {query} a de de ge"
ovos-skill-ddg.openvoiceos,"search_duck.intent","busca {query} a duck duck go"
ovos-skill-ddg.openvoiceos,"search_duck.intent","busca {query} a l'ànec"
ovos-skill-ddg.openvoiceos,"search_duck.intent","busca {query} al ddg"
ovos-skill-ddg.openvoiceos,"search_duck.intent","busca {query} al de de ge"
ovos-skill-ddg.openvoiceos,"search_duck.intent","busca {query} al duck duck go"
ovos-skill-ddg.openvoiceos,"search_duck.intent","busca {query} al l'ànec"
ovos-skill-ddg.openvoiceos,"search_duck.intent","cerca {query} a ddg"
ovos-skill-ddg.openvoiceos,"search_duck.intent","cerca {query} a de de ge"
ovos-skill-ddg.openvoiceos,"search_duck.intent","cerca {query} a duck duck go"
ovos-skill-ddg.openvoiceos,"search_duck.intent","cerca {query} a l'ànec"
ovos-skill-ddg.openvoiceos,"search_duck.intent","cerca {query} al ddg"
ovos-skill-ddg.openvoiceos,"search_duck.intent","cerca {query} al de de ge"
ovos-skill-ddg.openvoiceos,"search_duck.intent","cerca {query} al duck duck go"
ovos-skill-ddg.openvoiceos,"search_duck.intent","cerca {query} al l'ànec"
ovos-skill-ddg.openvoiceos,"search_duck.intent","consulta {query} a ddg"
ovos-skill-ddg.openvoiceos,"search_duck.intent","consulta {query} a de de ge"
ovos-skill-ddg.openvoiceos,"search_duck.intent","consulta {query} a duck duck go"
ovos-skill-ddg.openvoiceos,"search_duck.intent","consulta {query} a l'ànec"
ovos-skill-ddg.openvoiceos,"search_duck.intent","consulta {query} al ddg"
ovos-skill-ddg.openvoiceos,"search_duck.intent","consulta {query} al de de ge"
ovos-skill-ddg.openvoiceos,"search_duck.intent","consulta {query} al duck duck go"
ovos-skill-ddg.openvoiceos,"search_duck.intent","consulta {query} al l'ànec"
ovos-skill-ddg.openvoiceos,"search_duck.intent","demana {query} a ddg"
ovos-skill-ddg.openvoiceos,"search_duck.intent","demana {query} a de de ge"
ovos-skill-ddg.openvoiceos,"search_duck.intent","demana {query} a duck duck go"
ovos-skill-ddg.openvoiceos,"search_duck.intent","demana {query} a l'ànec"
ovos-skill-ddg.openvoiceos,"search_duck.intent","demana {query} al ddg"
ovos-skill-ddg.openvoiceos,"search_duck.intent","demana {query} al de de ge"
ovos-skill-ddg.openvoiceos,"search_duck.intent","demana {query} al duck duck go"
ovos-skill-ddg.openvoiceos,"search_duck.intent","demana {query} al l'ànec"
ovos-skill-ddg.openvoiceos,"search_duck.intent","busca {query} a ddg"
ovos-skill-ddg.openvoiceos,"search_duck.intent","busca {query} a de de ge"
ovos-skill-ddg.openvoiceos,"search_duck.intent","busca {query} a duck duck go"
ovos-skill-ddg.openvoiceos,"search_duck.intent","busca {query} a l'ànec"
ovos-skill-ddg.openvoiceos,"search_duck.intent","cerca {query} a ddg"
ovos-skill-ddg.openvoiceos,"search_duck.intent","cerca {query} a de de ge"
ovos-skill-ddg.openvoiceos,"search_duck.intent","cerca {query} a duck duck go"
ovos-skill-ddg.openvoiceos,"search_duck.intent","cerca {query} a l'ànec"
ovos-skill-ddg.openvoiceos,"search_duck.intent","consulta {query} a ddg"
ovos-skill-ddg.openvoiceos,"search_duck.intent","consulta {query} a de de ge"
ovos-skill-ddg.openvoiceos,"search_duck.intent","consulta {query} a duck duck go"
ovos-skill-ddg.openvoiceos,"search_duck.intent","consulta {query} a l'ànec"
ovos-skill-ddg.openvoiceos,"search_duck.intent","demana {query} a ddg"
ovos-skill-ddg.openvoiceos,"search_duck.intent","demana {query} a de de ge"
ovos-skill-ddg.openvoiceos,"search_duck.intent","demana {query} a duck duck go"
ovos-skill-ddg.openvoiceos,"search_duck.intent","demana {query} a l'ànec"
ovos-skill-ddg.openvoiceos,"search_duck.intent","cerca a l'ànec {query}"
ovos-skill-ddg.openvoiceos,"search_duck.intent","què diu  ddg de {query}"
ovos-skill-ddg.openvoiceos,"search_duck.intent","què diu  ddg sobre {query}"
ovos-skill-ddg.openvoiceos,"search_duck.intent","què diu  de de ge de {query}"
ovos-skill-ddg.openvoiceos,"search_duck.intent","què diu  de de ge sobre {query}"
ovos-skill-ddg.openvoiceos,"search_duck.intent","què diu  duck duck go de {query}"
ovos-skill-ddg.openvoiceos,"search_duck.intent","què diu  duck duck go sobre {query}"
ovos-skill-ddg.openvoiceos,"search_duck.intent","què diu  l'ànec de {query}"
ovos-skill-ddg.openvoiceos,"search_duck.intent","què diu  l'ànec sobre {query}"
ovos-skill-ddg.openvoiceos,"search_duck.intent","què diu el ddg de {query}"
ovos-skill-ddg.openvoiceos,"search_duck.intent","què diu el ddg sobre {query}"
ovos-skill-ddg.openvoiceos,"search_duck.intent","què diu el de de ge de {query}"
ovos-skill-ddg.openvoiceos,"search_duck.intent","què diu el de de ge sobre {query}"
ovos-skill-ddg.openvoiceos,"search_duck.intent","què diu el duck duck go de {query}"
ovos-skill-ddg.openvoiceos,"search_duck.intent","què diu el duck duck go sobre {query}"
ovos-skill-ddg.openvoiceos,"search_duck.intent","què diu el l'ànec de {query}"
ovos-skill-ddg.openvoiceos,"search_duck.intent","què diu el l'ànec sobre {query}"
ovos-skill-ddg.openvoiceos,"search_duck.intent","què diu es ddg de {query}"
ovos-skill-ddg.openvoiceos,"search_duck.intent","què diu es ddg sobre {query}"
ovos-skill-ddg.openvoiceos,"search_duck.intent","què diu es de de ge de {query}"
ovos-skill-ddg.openvoiceos,"search_duck.intent","què diu es de de ge sobre {query}"
ovos-skill-ddg.openvoiceos,"search_duck.intent","què diu es duck duck go de {query}"
ovos-skill-ddg.openvoiceos,"search_duck.intent","què diu es duck duck go sobre {query}"
ovos-skill-ddg.openvoiceos,"search_duck.intent","què diu es l'ànec de {query}"
ovos-skill-ddg.openvoiceos,"search_duck.intent","què diu es l'ànec sobre {query}"
ovos-skill-ddg.openvoiceos,"search_duck.intent","què diu l'ànec sobre {query}"
ovos-skill-ddg.openvoiceos,"search_duck.intent","què posa a ddg de {query}"
ovos-skill-ddg.openvoiceos,"search_duck.intent","què posa a ddg sobre {query}"
ovos-skill-ddg.openvoiceos,"search_duck.intent","què posa a de de ge de {query}"
ovos-skill-ddg.openvoiceos,"search_duck.intent","què posa a de de ge sobre {query}"
ovos-skill-ddg.openvoiceos,"search_duck.intent","què posa a duck duck go de {query}"
ovos-skill-ddg.openvoiceos,"search_duck.intent","què posa a duck duck go sobre {query}"
ovos-skill-ddg.openvoiceos,"search_duck.intent","què posa a l'ànec de {query}"
ovos-skill-ddg.openvoiceos,"search_duck.intent","què posa a l'ànec sobre {query}"
ovos-skill-ddg.openvoiceos,"search_duck.intent","què posa al ddg de {query}"
ovos-skill-ddg.openvoiceos,"search_duck.intent","què posa al ddg sobre {query}"
ovos-skill-ddg.openvoiceos,"search_duck.intent","què posa al de de ge de {query}"
ovos-skill-ddg.openvoiceos,"search_duck.intent","què posa al de de ge sobre {query}"
ovos-skill-ddg.openvoiceos,"search_duck.intent","què posa al duck duck go de {query}"
ovos-skill-ddg.openvoiceos,"search_duck.intent","què posa al duck duck go sobre {query}"
ovos-skill-ddg.openvoiceos,"search_duck.intent","què posa al l'ànec de {query}"
ovos-skill-ddg.openvoiceos,"search_duck.intent","què posa al l'ànec sobre {query}"
ovos-skill-ddg.openvoiceos,"age_at_death.intent","quants anys tenia {query} el dia que  morí"
ovos-skill-ddg.openvoiceos,"age_at_death.intent","quants anys tenia {query} el dia que  va morir"
ovos-skill-ddg.openvoiceos,"age_at_death.intent","quants anys tenia {query} el dia que ell morí"
ovos-skill-ddg.openvoiceos,"age_at_death.intent","quants anys tenia {query} el dia que ell va morir"
ovos-skill-ddg.openvoiceos,"age_at_death.intent","quants anys tenia {query} el dia que ella morí"
ovos-skill-ddg.openvoiceos,"age_at_death.intent","quants anys tenia {query} el dia que ella va morir"
ovos-skill-ddg.openvoiceos,"age_at_death.intent","quants anys tenia {query} en morir"
ovos-skill-ddg.openvoiceos,"age_at_death.intent","quants anys tenia {query} quan  morí"
ovos-skill-ddg.openvoiceos,"age_at_death.intent","quants anys tenia {query} quan  va morir"
ovos-skill-ddg.openvoiceos,"age_at_death.intent","quants anys tenia {query} quan ell morí"
ovos-skill-ddg.openvoiceos,"age_at_death.intent","quants anys tenia {query} quan ell va morir"
ovos-skill-ddg.openvoiceos,"age_at_death.intent","quants anys tenia {query} quan ella morí"
ovos-skill-ddg.openvoiceos,"age_at_death.intent","quants anys tenia {query} quan ella va morir"
ovos-skill-ddg.openvoiceos,"children.intent","quants fills te {query}"
ovos-skill-ddg.openvoiceos,"children.intent","quants fills tingué {query}"
ovos-skill-ddg.openvoiceos,"children.intent","quants fills té {query}"
ovos-skill-ddg.openvoiceos,"children.intent","quants fills va tenir {query}"
ovos-skill-ddg.openvoiceos,"who.intent","qui és {query}"
ovos-skill-ddg.openvoiceos,"birthdate.intent","quan és l'aniversari d' {query}"
ovos-skill-ddg.openvoiceos,"birthdate.intent","quan és l'aniversari de {query}"
ovos-skill-ddg.openvoiceos,"birthdate.intent","quin és l'aniversari d' {query}"
ovos-skill-ddg.openvoiceos,"birthdate.intent","quin és l'aniversari de {query}"
ovos-skill-ddg.openvoiceos,"birthdate.intent","quan va nàixer {query}"
ovos-skill-ddg.openvoiceos,"birthdate.intent","quan va néixer {query}"
ovos-skill-ddg.openvoiceos,"birthdate.intent","quina és la data de naixement d' {query}"
ovos-skill-ddg.openvoiceos,"birthdate.intent","quina és la data de naixement de {query}"
ovos-skill-ddg.openvoiceos,"official_website.intent","quin és el lloc web oficial de {query}"
ovos-skill-ddg.openvoiceos,"fields.intent","quin és l'àmbit d'expertesa de {query}"
ovos-skill-ddg.openvoiceos,"known_for.intent","per a què es coneix {query}"
ovos-skill-ddg.openvoiceos,"known_for.intent","per què és famós {query}"
ovos-skill-fuster-quotes.openvoiceos,"fuster_quotes.intent","algun pensament fusterià"
ovos-skill-fuster-quotes.openvoiceos,"fuster_quotes.intent","cita del dia de  Fuster"
ovos-skill-fuster-quotes.openvoiceos,"fuster_quotes.intent","cita del dia de Joan Fuster"
ovos-skill-fuster-quotes.openvoiceos,"fuster_quotes.intent","digues-me alguna cosa fusteriana"
ovos-skill-fuster-quotes.openvoiceos,"fuster_quotes.intent","digue’m un aforisme del Fuster"
ovos-skill-fuster-quotes.openvoiceos,"fuster_quotes.intent","digue’m una cita de  Fuster"
ovos-skill-fuster-quotes.openvoiceos,"fuster_quotes.intent","digue’m una cita de Joan Fuster"
ovos-skill-fuster-quotes.openvoiceos,"fuster_quotes.intent","dóna’m un pensament de  Fuster"
ovos-skill-fuster-quotes.openvoiceos,"fuster_quotes.intent","dóna’m un pensament de Joan Fuster"
ovos-skill-fuster-quotes.openvoiceos,"fuster_quotes.intent","dóna’m una frase del Fuster"
ovos-skill-fuster-quotes.openvoiceos,"fuster_quotes.intent","la frase del Fuster del dia"
ovos-skill-fuster-quotes.openvoiceos,"fuster_quotes.intent","necessito alguna idea fusteriana"
ovos-skill-fuster-quotes.openvoiceos,"fuster_quotes.intent","què diria  Fuster aquí"
ovos-skill-fuster-quotes.openvoiceos,"fuster_quotes.intent","què diria Joan Fuster aquí"
ovos-skill-fuster-quotes.openvoiceos,"fuster_quotes.intent","què diria en Fuster"
ovos-skill-fuster-quotes.openvoiceos,"fuster_quotes.intent","què diu  Fuster"
ovos-skill-fuster-quotes.openvoiceos,"fuster_quotes.intent","què diu Joan Fuster"
ovos-skill-fuster-quotes.openvoiceos,"fuster_quotes.intent","què diu en Fuster"
ovos-skill-fuster-quotes.openvoiceos,"fuster_quotes.intent","què pensen els fusterians"
ovos-skill-fuster-quotes.openvoiceos,"fuster_quotes.intent","tens algun aforisme del Fuster"
ovos-skill-fuster-quotes.openvoiceos,"fuster_quotes.intent","tens alguna frase de  Fuster"
ovos-skill-fuster-quotes.openvoiceos,"fuster_quotes.intent","tens alguna frase de Joan Fuster"
ovos-skill-fuster-quotes.openvoiceos,"fuster_quotes.intent","tens alguna idea fusteriana"
ovos-skill-fuster-quotes.openvoiceos,"fuster_quotes.intent","vull sentir un aforisme fusterià"
ovos-skill-fuster-quotes.openvoiceos,"who.intent","que era  Fuster"
ovos-skill-fuster-quotes.openvoiceos,"who.intent","que era Joan Fuster"
ovos-skill-fuster-quotes.openvoiceos,"who.intent","que fou  Fuster"
ovos-skill-fuster-quotes.openvoiceos,"who.intent","que fou Joan Fuster"
ovos-skill-fuster-quotes.openvoiceos,"who.intent","que va ser  Fuster"
ovos-skill-fuster-quotes.openvoiceos,"who.intent","que va ser Joan Fuster"
ovos-skill-fuster-quotes.openvoiceos,"who.intent","qui és  Fuster"
ovos-skill-fuster-quotes.openvoiceos,"who.intent","qui és Joan Fuster"
ovos-skill-wikihow.openvoiceos,"howto.intent","explica pas a pas  {query}"
ovos-skill-wikihow.openvoiceos,"howto.intent","explica pas a pas com fer {query}"
ovos-skill-wikihow.openvoiceos,"howto.intent","explica pas a pas com {query}"
ovos-skill-wikihow.openvoiceos,"howto.intent","explica pas a passa  {query}"
ovos-skill-wikihow.openvoiceos,"howto.intent","explica pas a passa com fer {query}"
ovos-skill-wikihow.openvoiceos,"howto.intent","explica pas a passa com {query}"
ovos-skill-wikihow.openvoiceos,"howto.intent","explica pas per pas  {query}"
ovos-skill-wikihow.openvoiceos,"howto.intent","explica pas per pas com fer {query}"
ovos-skill-wikihow.openvoiceos,"howto.intent","explica pas per pas com {query}"
ovos-skill-wikihow.openvoiceos,"howto.intent","explica pas per passa  {query}"
ovos-skill-wikihow.openvoiceos,"howto.intent","explica pas per passa com fer {query}"
ovos-skill-wikihow.openvoiceos,"howto.intent","explica pas per passa com {query}"
ovos-skill-wikihow.openvoiceos,"howto.intent","explica passa a pas  {query}"
ovos-skill-wikihow.openvoiceos,"howto.intent","explica passa a pas com fer {query}"
ovos-skill-wikihow.openvoiceos,"howto.intent","explica passa a pas com {query}"
ovos-skill-wikihow.openvoiceos,"howto.intent","explica passa a passa  {query}"
ovos-skill-wikihow.openvoiceos,"howto.intent","explica passa a passa com fer {query}"
ovos-skill-wikihow.openvoiceos,"howto.intent","explica passa a passa com {query}"
ovos-skill-wikihow.openvoiceos,"howto.intent","explica passa per pas  {query}"
ovos-skill-wikihow.openvoiceos,"howto.intent","explica passa per pas com fer {query}"
ovos-skill-wikihow.openvoiceos,"howto.intent","explica passa per pas com {query}"
ovos-skill-wikihow.openvoiceos,"howto.intent","explica passa per passa  {query}"
ovos-skill-wikihow.openvoiceos,"howto.intent","explica passa per passa com fer {query}"
ovos-skill-wikihow.openvoiceos,"howto.intent","explica passa per passa com {query}"
ovos-skill-wikihow.openvoiceos,"howto.intent","explica'm pas a pas  {query}"
ovos-skill-wikihow.openvoiceos,"howto.intent","explica'm pas a pas com fer {query}"
ovos-skill-wikihow.openvoiceos,"howto.intent","explica'm pas a pas com {query}"
ovos-skill-wikihow.openvoiceos,"howto.intent","explica'm pas a passa  {query}"
ovos-skill-wikihow.openvoiceos,"howto.intent","explica'm pas a passa com fer {query}"
ovos-skill-wikihow.openvoiceos,"howto.intent","explica'm pas a passa com {query}"
ovos-skill-wikihow.openvoiceos,"howto.intent","explica'm pas per pas  {query}"
ovos-skill-wikihow.openvoiceos,"howto.intent","explica'm pas per pas com fer {query}"
ovos-skill-wikihow.openvoiceos,"howto.intent","explica'm pas per pas com {query}"
ovos-skill-wikihow.openvoiceos,"howto.intent","explica'm pas per passa  {query}"
ovos-skill-wikihow.openvoiceos,"howto.intent","explica'm pas per passa com fer {query}"
ovos-skill-wikihow.openvoiceos,"howto.intent","explica'm pas per passa com {query}"
ovos-skill-wikihow.openvoiceos,"howto.intent","explica'm passa a pas  {query}"
ovos-skill-wikihow.openvoiceos,"howto.intent","explica'm passa a pas com fer {query}"
ovos-skill-wikihow.openvoiceos,"howto.intent","explica'm passa a pas com {query}"
ovos-skill-wikihow.openvoiceos,"howto.intent","explica'm passa a passa  {query}"
ovos-skill-wikihow.openvoiceos,"howto.intent","explica'm passa a passa com fer {query}"
ovos-skill-wikihow.openvoiceos,"howto.intent","explica'm passa a passa com {query}"
ovos-skill-wikihow.openvoiceos,"howto.intent","explica'm passa per pas  {query}"
ovos-skill-wikihow.openvoiceos,"howto.intent","explica'm passa per pas com fer {query}"
ovos-skill-wikihow.openvoiceos,"howto.intent","explica'm passa per pas com {query}"
ovos-skill-wikihow.openvoiceos,"howto.intent","explica'm passa per passa  {query}"
ovos-skill-wikihow.openvoiceos,"howto.intent","explica'm passa per passa com fer {query}"
ovos-skill-wikihow.openvoiceos,"howto.intent","explica'm passa per passa com {query}"
ovos-skill-wikihow.openvoiceos,"howto.intent","passes per a {query}"
